Time,Input,Output,Temperature,Drive
6.79592,-0.233472,-0.171044,40.9823,0.6
6.79614,-0.263353,-0.19943,45.1338,0.6
6.79637,-0.283518,-0.219831,48.2347,0.6
6.7966,-0.29849,-0.235242,50.4716,0.6
6.79683,-0.313357,-0.250008,52.2669,0.6
6.79705,-0.333267,-0.269024,54.1399,0.6
6.79728,-0.361677,-0.296033,56.5629,0.6
6.79751,-0.399971,-0.333042,59.8516,0.6
6.79773,-0.446099,-0.378832,64.0604,0.6
6.79796,-0.495248,-0.429046,68.9383,0.6
6.79819,-0.5398,-0.47614,73.937,0.6
6.79841,-0.571225,-0.511428,78.2767,0.6
6.79864,-0.580506,-0.526001,81.0579,0.6
6.79887,-0.560547,-0.512545,81.5062,0.6
6.79909,-0.507074,-0.467306,79.8649,0.6
6.79932,-0.419079,-0.385909,75.6708,0.6
6.79955,-0.300315,-0.270466,68.5374,0.6
6.79977,-0.158337,-0.134811,58.4948,0.6
6.8,-0.00376209,-0.00290866,45.9731,0.6
6.80023,0.150634,0.109396,39.3732,0.6
6.80045,0.2935,0.219186,43.8674,0.6
6.80068,0.413587,0.330368,54.4871,0.6
6.80091,0.503267,0.425153,65.3055,0.6
6.80113,0.558455,0.489638,73.857,0.6
6.80136,0.580178,0.520571,79.2098,0.6
6.80159,0.5721,0.520346,81.236,0.6
6.80181,0.541629,0.496261,80.749,0.6
6.80204,0.497468,0.456834,78.7441,0.6
6.80227,0.448498,0.409473,75.4783,0.6
6.80249,0.402086,0.361972,71.445,0.6
6.80272,0.363549,0.320803,67.2068,0.6
6.80295,0.334594,0.288757,63.2405,0.6
6.80317,0.314274,0.265525,59.8436,0.6
6.8034,0.299275,0.248255,57.0831,0.6
6.80363,0.284599,0.232466,54.8045,0.6
6.80385,0.264713,0.213193,52.6879,0.6
6.80408,0.235224,0.186482,50.3254,0.6
6.80431,0.193581,0.15027,47.3278,0.6
6.80453,0.139625,0.105173,43.4067,0.6
6.80476,0.0753807,0.0544434,38.4442,0.6
6.80499,0.00526526,0.0035987,32.5224,0.6
6.80522,-0.0651662,-0.04302,29.0849,0.6
6.80544,-0.130572,-0.0874779,30.7516,0.6
6.80567,-0.186174,-0.130176,35.4805,0.6
6.8059,-0.229711,-0.167642,40.5122,0.6
6.80612,-0.260846,-0.196969,44.7673,0.6
6.80635,-0.281875,-0.21812,47.968,0.6
6.80658,-0.29696,-0.233714,50.2761,0.6
6.8068,-0.311582,-0.24831,52.092,0.6
6.80703,-0.33087,-0.26676,53.9332,0.6
6.80726,-0.358429,-0.292925,56.2855,0.6
6.80748,-0.395768,-0.32893,59.4806,0.6
6.80771,-0.441197,-0.373915,63.6025,0.6
6.80794,-0.490405,-0.424029,68.4347,0.6
6.80816,-0.535765,-0.471798,73.453,0.6
6.80839,-0.568907,-0.508671,77.898,0.6
6.80862,-0.580743,-0.525661,80.8747,0.6
6.80884,-0.563962,-0.515219,81.5552,0.6
6.80907,-0.513942,-0.473366,80.1335,0.6
6.8093,-0.429262,-0.395616,76.2185,0.6
6.80952,-0.313314,-0.28319,69.3874,0.6
6.80975,-0.173218,-0.14858,59.6239,0.6
6.80998,-0.0193636,-0.0151434,47.3177,0.6
6.8102,0.135568,0.0986723,39.5332,0.6
6.81043,0.280156,0.207972,43.0001,0.6
6.81066,0.402916,0.319734,53.3574,0.6
6.81088,0.495869,0.416927,64.2996,0.6
6.81111,0.55453,0.48474,73.1379,0.6
6.81134,0.579355,0.518892,78.8267,0.6
6.81156,0.57408,0.521629,81.1744,0.6
6.81179,0.54546,0.499481,80.8675,0.6
6.81202,0.502367,0.461368,79.0089,0.6
6.81224,0.453474,0.414412,75.8495,0.6
6.81247,0.406544,0.366611,71.8672,0.6
6.8127,0.366943,0.3245,67.6246,0.6
6.81293,0.337003,0.291485,63.614,0.6
6.81315,0.316127,0.267622,60.1538,0.6
6.81338,0.300809,0.249945,57.3333,0.6
6.81361,0.286165,0.234085,55.0186,0.6
6.81383,0.267023,0.215361,52.9029,0.6
6.81406,0.238822,0.189664,50.585,0.6
6.81429,0.198273,0.15429,47.6651,0.6
6.81451,0.145528,0.110004,43.8449,0.6
6.81474,0.0821409,0.0596109,38.9865,0.6
6.81497,0.0123807,0.00851371,33.1516,0.6
6.81519,-0.0582673,-0.0385123,29.1929,0.6
6.81542,-0.124419,-0.0830685,30.3791,0.6
6.81565,-0.181181,-0.126113,34.9677,0.6
6.81587,-0.225961,-0.164257,40.0354,0.6
6.8161,-0.258288,-0.194459,44.3885,0.6
6.81633,-0.28017,-0.216354,47.6931,0.6
6.81655,-0.295616,-0.23232,50.0747,0.6
6.81678,-0.310052,-0.246802,51.9175,0.6
6.81701,-0.328678,-0.264672,53.7345,0.6
6.81723,-0.355236,-0.289877,56.0146,0.6
6.81746,-0.391643,-0.324904,59.1178,0.6
6.81769,-0.436402,-0.369104,63.1521,0.6
6.81791,-0.485464,-0.418941,67.9319,0.6
6.81814,-0.53161,-0.467347,72.9631,0.6
6.81837,-0.56638,-0.505717,77.5048,0.6
6.81859,-0.580818,-0.525139,80.6693,0.6
6.81882,-0.567232,-0.517738,81.5897,0.6
6.81905,-0.520485,-0.479082,80.3766,0.6
6.81927,-0.439157,-0.404992,76.7379,0.6
6.8195,-0.326419,-0.295975,70.2043,0.6
6.81973,-0.188338,-0.162678,60.7245,0.6
6.81995,-0.0349494,-0.0276365,48.644,0.6
6.82018,0.120392,0.0878924,39.7909,0.6
6.82041,0.266591,0.196799,42.1947,0.6
6.82063,0.391981,0.308971,52.2281,0.6
6.82086,0.488141,0.408412,63.272,0.6
6.82109,0.550263,0.479497,72.3857,0.6
6.82132,0.578371,0.517001,78.4094,0.6
6.82154,0.57583,0.522658,81.0835,0.6
6.82177,0.549147,0.502542,80.9709,0.6
6.822,0.507085,0.465713,79.2595,0.6
6.82222,0.458321,0.419219,76.2109,0.6
6.82245,0.410938,0.371193,72.2863,0.6
6.82268,0.370438,0.328294,68.0454,0.6
6.8229,0.339505,0.294311,63.9947,0.6
6.82313,0.317841,0.269627,60.4717,0.6
6.82336,0.302158,0.251498,57.5881,0.6
6.82358,0.287684,0.235672,55.2348,0.6
6.82381,0.2693,0.217506,53.1176,0.6
6.82404,0.242132,0.192622,50.8381,0.6
6.82426,0.202991,0.158335,47.9944,0.6
6.82449,0.151323,0.114772,44.2728,0.6
6.82472,0.0888353,0.0647698,39.5183,0.6
6.82494,0.019486,0.01348,33.773,0.6
6.82517,-0.0512214,-0.0339108,29.3447,0.6
6.8254,-0.118135,-0.0786247,30.0388,0.6
6.82562,-0.176033,-0.121973,34.4548,0.6
6.82585,-0.222092,-0.160792,39.5491,0.6
6.82608,-0.255463,-0.191744,43.9973,0.6
6.8263,-0.2784,-0.214526,47.409,0.6
6.82653,-0.294261,-0.230912,49.8694,0.6
6.82676,-0.308564,-0.245333,51.7447,0.6
6.82698,-0.326294,-0.262445,53.5382,0.6
6.82721,-0.352189,-0.286972,55.755,0.6
6.82744,-0.387613,-0.320983,58.7661,0.6
6.82766,-0.431654,-0.364355,62.7099,0.6
6.82789,-0.48056,-0.413888,67.4314,0.6
6.82812,-0.527344,-0.462794,72.4671,0.6
6.82834,-0.563651,-0.50257,77.0959,0.6
6.82857,-0.58057,-0.524319,80.4413,0.6
6.8288,-0.570035,-0.519856,81.6071,0.6
6.82902,-0.526662,-0.48443,80.5964,0.6
6.82925,-0.448731,-0.414007,77.2276,0.6
6.82948,-0.338919,-0.308214,70.994,0.6
6.82971,-0.202928,-0.176437,61.7973,0.6
6.82993,-0.0509933,-0.0407555,49.9515,0.6
6.83016,0.105213,0.0771058,40.1467,0.6
6.83039,0.25289,0.18573,41.4581,0.6
6.83061,0.380385,0.297798,51.1014,0.6
6.83084,0.479788,0.39939,62.2217,0.6
6.83107,0.545652,0.473922,71.6057,0.6
6.83129,0.577079,0.51479,77.9585,0.6
6.83152,0.577246,0.523353,80.9614,0.6
6.83175,0.552559,0.505345,81.0585,0.6
6.83197,0.51166,0.4699,79.4963,0.6
6.8322,0.463233,0.424052,76.5641,0.6
6.83243,0.415555,0.375953,72.7024,0.6
6.83265,0.3742,0.332322,68.4696,0.6
6.83288,0.342103,0.297229,64.3797,0.6
6.83311,0.319618,0.271697,60.7944,0.6
6.83333,0.30352,0.253077,57.8489,0.6
6.83356,0.28925,0.237304,55.4535,0.6
6.83379,0.271426,0.219532,53.329,0.6
6.83401,0.24532,0.195482,51.0848,0.6
6.83424,0.20745,0.162183,48.3137,0.6
6.83447,0.157005,0.119474,44.6906,0.6
6.83469,0.0954589,0.0699154,40.0416,0.6
6.83492,0.0266735,0.0185605,34.3881,0.6
6.83515,-0.0443278,-0.0294089,29.545,0.6
6.83537,-0.111799,-0.0742008,29.738,0.6
6.8356,-0.170761,-0.117787,33.9491,0.6
6.83583,-0.218093,-0.157246,39.0554,0.6
6.83605,-0.252687,-0.189061,43.597,0.6
6.83628,-0.276384,-0.212505,47.116,0.6
6.83651,-0.292887,-0.22948,49.6569,0.6
6.83673,-0.307017,-0.243815,51.5695,0.6
6.83696,-0.324264,-0.260502,53.3471,0.6
6.83719,-0.34906,-0.284021,55.5015,0.6
6.83741,-0.383533,-0.317047,58.4221,0.6
6.83764,-0.426958,-0.359669,62.2749,0.6
6.83787,-0.475641,-0.408835,66.9345,0.6
6.8381,-0.522957,-0.45814,71.968,0.6
6.83832,-0.56087,-0.499353,76.6767,0.6
6.83855,-0.579962,-0.523169,80.1893,0.6
6.83878,-0.572449,-0.52164,81.6089,0.6
6.839,-0.532733,-0.489608,80.7918,0.6
6.83923,-0.45798,-0.422653,77.6869,0.6
6.83946,-0.351158,-0.320179,71.751,0.6
6.83968,-0.217356,-0.190156,62.8458,0.6
6.83991,-0.0664124,-0.0536277,51.2405,0.6
6.84014,0.0898565,0.0661654,40.6133,0.6
6.84036,0.238919,0.174691,40.8124,0.6
6.84059,0.368831,0.286774,49.9931,0.6
6.84082,0.471376,0.390306,61.1566,0.6
6.84104,0.540694,0.467996,70.7915,0.6
6.84127,0.575475,0.512257,77.4743,0.6
6.8415,0.57841,0.523776,80.8089,0.6
6.84172,0.555926,0.508065,81.131,0.6
6.84195,0.516245,0.474049,79.7196,0.6
6.84218,0.468156,0.428868,76.9088,0.6
6.8424,0.420094,0.380645,73.1157,0.6
6.84263,0.377893,0.336299,68.8937,0.6
6.84286,0.344984,0.300399,64.7709,0.6
6.84308,0.321549,0.27391,61.1246,0.6
6.84331,0.304997,0.254763,58.1157,0.6
6.84354,0.290877,0.238998,55.6771,0.6
6.84376,0.273638,0.22163,53.5409,0.6
6.84399,0.248388,0.198246,51.326,0.6
6.84422,0.211778,0.165934,48.6255,0.6
6.84444,0.162691,0.124192,45.0981,0.6
6.84467,0.102033,0.0750593,40.5536,0.6
6.8449,0.0337412,0.0236131,34.9941,0.6
6.84512,-0.0373048,-0.024814,29.7958,0.6
6.84535,-0.105376,-0.0697711,29.4794,0.6
6.84558,-0.165369,-0.113558,33.4509,0.6
6.84581,-0.213964,-0.153624,38.5577,0.6
6.84603,-0.249797,-0.186291,43.1875,0.6
6.84626,-0.2744,-0.210491,46.8107,0.6
6.84649,-0.2914,-0.227953,49.4385,0.6
6.84671,-0.305598,-0.242393,51.3924,0.6
6.84694,-0.322311,-0.258629,53.1601,0.6
6.84717,-0.346214,-0.28131,55.257,0.6
6.84739,-0.379692,-0.313323,58.0878,0.6
6.84762,-0.422321,-0.355054,61.8484,0.6
6.84785,-0.470714,-0.403791,66.4429,0.6
6.84807,-0.518577,-0.453482,71.4665,0.6
6.8483,-0.557757,-0.495854,76.2447,0.6
6.84853,-0.579087,-0.521773,79.9187,0.6
6.84875,-0.574539,-0.523111,81.5858,0.6
6.84898,-0.538208,-0.494251,80.9647,0.6
6.84921,-0.467192,-0.431171,78.1193,0.6
6.84943,-0.363082,-0.331828,72.4805,0.6
6.84966,-0.231533,-0.203736,63.8646,0.6
6.84989,-0.0822628,-0.0670846,52.5077,0.6
6.85011,0.0740386,0.054826,41.1875,0.6
6.85034,0.224386,0.16346,40.261,0.6
6.85057,0.356996,0.275663,48.9016,0.6
6.85079,0.462629,0.380949,60.0728,0.6
6.85102,0.535151,0.46155,69.9452,0.6
6.85125,0.573309,0.509211,76.9532,0.6
6.85147,0.579413,0.523986,80.6226,0.6
6.8517,0.559124,0.510608,81.1879,0.6
6.85193,0.520773,0.478104,79.9282,0.6
6.85215,0.473083,0.43365,77.2417,0.6
6.85238,0.424699,0.385377,73.5228,0.6
6.85261,0.381684,0.340366,69.3191,0.6
6.85283,0.347832,0.303559,65.1663,0.6
6.85306,0.323462,0.276128,61.4616,0.6
6.85329,0.306401,0.256406,58.3891,0.6
6.85351,0.292288,0.240523,55.9011,0.6
6.85374,0.275596,0.22353,53.7511,0.6
6.85397,0.251337,0.200918,51.5633,0.6
6.8542,0.215976,0.169584,48.9285,0.6
6.85442,0.1681,0.128713,45.495,0.6
6.85465,0.108504,0.0801604,41.0551,0.6
6.85488,0.0407814,0.0286997,35.5908,0.6
6.8551,-0.0302511,-0.0201845,30.0985,0.6
6.85533,-0.0986846,-0.0652143,29.2662,0.6
6.85556,-0.159741,-0.109208,32.9588,0.6
6.85578,-0.20957,-0.149825,38.0504,0.6
6.85601,-0.246759,-0.183407,42.7656,0.6
6.85624,-0.272407,-0.208461,46.4958,0.6
6.85646,-0.28979,-0.22632,49.2112,0.6
6.85669,-0.30401,-0.240841,51.2133,0.6
6.85692,-0.320431,-0.256827,52.9786,0.6
6.85714,-0.343467,-0.278695,55.0193,0.6
6.85737,-0.375784,-0.309578,57.7646,0.6
6.8576,-0.417631,-0.350426,61.4303,0.6
6.85782,-0.465701,-0.398693,65.9545,0.6
6.85805,-0.514025,-0.448685,70.9616,0.6
6.85828,-0.55447,-0.492189,75.8003,0.6
6.8585,-0.577954,-0.520126,79.626,0.6
6.85873,-0.576308,-0.524262,81.5336,0.6
6.85896,-0.543335,-0.498549,81.1149,0.6
6.85918,-0.475771,-0.439076,78.5229,0.6
6.85941,-0.374779,-0.343217,73.1783,0.6
6.85964,-0.245607,-0.21729,64.8559,0.6
6.85986,-0.0976577,-0.0803946,53.7514,0.6
6.86009,0.0585484,0.043641,41.8787,0.6
6.86032,0.209963,0.152512,39.8134,0.6
6.86054,0.344889,0.264468,47.8233,0.6
6.86077,0.453563,0.371345,58.9729,0.6
6.861,0.529464,0.454914,69.0687,0.6
6.86122,0.57106,0.506019,76.4024,0.6
6.86145,0.580153,0.523917,80.406,0.6
6.86168,0.562142,0.512969,81.2298,0.6
6.8619,0.525185,0.48202,80.1223,0.6
6.86213,0.47808,0.43846,77.5659,0.6
6.86236,0.429337,0.390128,73.9257,0.6
6.86259,0.385586,0.344532,69.7451,0.6
6.86281,0.35085,0.306876,65.5676,0.6
6.86304,0.325646,0.278584,61.8057,0.6
6.86327,0.308031,0.258243,58.6678,0.6
6.86349,0.293673,0.242038,56.1289,0.6
6.86372,0.277476,0.22537,53.9597,0.6
6.86395,0.254368,0.203652,51.7958,0.6
6.86417,0.220043,0.173132,49.2224,0.6
6.8644,0.173437,0.133191,45.8809,0.6
6.86463,0.11489,0.0852301,41.5466,0.6
6.86485,0.0478874,0.0338852,36.1809,0.6
6.86508,-0.0231725,-0.0155181,30.4597,0.6
6.86531,-0.0920986,-0.0607782,29.111,0.6
6.86553,-0.154115,-0.104906,32.4818,0.6
6.86576,-0.205196,-0.146062,37.5419,0.6
6.86599,-0.243637,-0.180461,42.3346,0.6
6.86621,-0.27033,-0.206357,46.1707,0.6
6.86644,-0.288333,-0.224799,48.9793,0.6
6.86667,-0.30264,-0.239455,51.0327,0.6
6.86689,-0.318621,-0.255082,52.7983,0.6
6.86712,-0.340819,-0.276174,54.7889,0.6
6.86735,-0.372107,-0.306036,57.4493,0.6
6.86757,-0.413117,-0.345962,61.022,0.6
6.8678,-0.460777,-0.393681,65.472,0.6
6.86803,-0.509399,-0.443827,70.4556,0.6
6.86825,-0.551016,-0.488375,75.3472,0.6
6.86848,-0.57666,-0.518311,79.3154,0.6
6.86871,-0.577919,-0.525221,81.4544,0.6
6.86893,-0.548159,-0.502536,81.241,0.6
6.86916,-0.48402,-0.446619,78.8994,0.6
6.86939,-0.386522,-0.354578,73.8482,0.6
6.86961,-0.259852,-0.231044,65.8224,0.6
6.86984,-0.112974,-0.0938492,54.9752,0.6
6.87007,0.0430106,0.0323053,42.7042,0.6
6.87029,0.195074,0.141449,39.4999,0.6
6.87052,0.332223,0.253023,46.7771,0.6
6.87075,0.444161,0.361507,57.865,0.6
6.87098,0.523462,0.447981,68.1682,0.6
6.8712,0.568485,0.502488,75.8162,0.6
6.87143,0.580624,0.523561,80.1573,0.6
6.87166,0.564972,0.515146,81.258,0.6
6.87188,0.529499,0.485814,80.3024,0.6
6.87211,0.48292,0.443107,77.8783,0.6
6.87234,0.434054,0.394932,74.3245,0.6
6.87256,0.389564,0.348767,70.172,0.6
6.87279,0.353842,0.310184,65.9714,0.6
6.87302,0.327713,0.280962,62.1548,0.6
6.87324,0.309499,0.259964,58.9519,0.6
6.87347,0.295037,0.243546,56.3609,0.6
6.8737,0.27936,0.22722,54.1712,0.6
6.87392,0.257094,0.206149,52.0252,0.6
6.87415,0.224125,0.176693,49.5098,0.6
6.87438,0.178652,0.137587,46.2582,0.6
6.8746,0.121187,0.0902626,42.0281,0.6
6.87483,0.0548556,0.0390232,36.7612,0.6
6.87506,-0.015977,-0.0107445,30.8785,0.6
6.87528,-0.0855239,-0.0563962,29.0182,0.6
6.87551,-0.148434,-0.100613,32.0198,0.6
6.87574,-0.200681,-0.142222,37.0301,0.6
6.87596,-0.240244,-0.177317,41.893,0.6
6.87619,-0.267996,-0.204051,45.835,0.6
6.87642,-0.286837,-0.223235,48.7387,0.6
6.87664,-0.301286,-0.23808,50.8508,0.6
6.87687,-0.316588,-0.253167,52.6169,0.6
6.8771,-0.338199,-0.273695,54.5659,0.6
6.87732,-0.368556,-0.302619,57.145,0.6
6.87755,-0.408675,-0.341579,60.6219,0.6
6.87778,-0.455867,-0.388697,64.9947,0.6
6.878,-0.504707,-0.438918,69.9492,0.6
6.87823,-0.547405,-0.484416,74.8847,0.6
6.87846,-0.57512,-0.516265,78.9865,0.6
6.87868,-0.579133,-0.525812,81.3484,0.6
6.87891,-0.552598,-0.506175,81.3505,0.6
6.87914,-0.491929,-0.453792,79.2486,0.6
6.87936,-0.39764,-0.365329,74.4855,0.6
6.87959,-0.273524,-0.244331,66.7567,0.6
6.87982,-0.128199,-0.107419,56.1736,0.6
6.88005,0.027438,0.0207861,43.6512,0.6
6.88027,0.18049,0.130788,39.32,0.6
6.8805,0.319594,0.241772,45.7667,0.6
6.88073,0.434127,0.351203,56.7425,0.6
6.88095,0.517112,0.440713,67.238,0.6
6.88118,0.565579,0.498614,75.1946,0.6
6.88141,0.58069,0.522808,79.8725,0.6
6.88163,0.567544,0.517083,81.2704,0.6
6.88186,0.533616,0.489403,80.4665,0.6
6.88209,0.487805,0.447751,78.1793,0.6
6.88231,0.438933,0.39985,74.7158,0.6
6.88254,0.393784,0.353205,70.5977,0.6
6.88277,0.356935,0.313594,66.3801,0.6
6.88299,0.329862,0.283424,62.5104,0.6
6.88322,0.311204,0.261893,59.2434,0.6
6.88345,0.296482,0.245131,56.5977,0.6
6.88367,0.2811,0.228959,54.3809,0.6
6.8839,0.259711,0.208557,52.249,0.6
6.88413,0.227938,0.180046,49.7892,0.6
6.88435,0.183743,0.141895,46.6247,0.6
6.88458,0.12739,0.0952516,42.4983,0.6
6.88481,0.0617792,0.044177,37.3315,0.6
6.88503,-0.00896378,-0.00605704,31.3598,0.6
6.88526,-0.0787983,-0.0519566,28.9935,0.6
6.88549,-0.142589,-0.0962565,31.5741,0.6
6.88571,-0.195886,-0.138205,36.5125,0.6
6.88594,-0.236878,-0.17419,41.4401,0.6
6.88617,-0.265739,-0.201792,45.4892,0.6
6.88639,-0.285296,-0.221627,48.4907,0.6
6.88662,-0.299846,-0.236629,50.6618,0.6
6.88685,-0.314903,-0.251531,52.4409,0.6
6.88707,-0.335548,-0.27121,54.35,0.6
6.8873,-0.365107,-0.299304,56.8484,0.6
6.88753,-0.40431,-0.337286,60.232,0.6
6.88775,-0.450878,-0.383669,64.5227,0.6
6.88798,-0.499909,-0.433926,69.4423,0.6
6.88821,-0.543659,-0.480326,74.4129,0.6
6.88844,-0.573251,-0.513925,78.6388,0.6
6.88866,-0.579966,-0.526047,81.2149,0.6
6.88889,-0.556904,-0.50964,81.4378,0.6
6.88912,-0.499497,-0.460593,79.5697,0.6
6.88934,-0.40846,-0.375746,75.0928,0.6
6.88957,-0.286981,-0.257451,67.6622,0.6
6.8898,-0.143614,-0.121327,57.3499,0.6
6.89002,0.0119407,0.00913366,44.7412,0.6
6.89025,0.165678,0.12014,39.299,0.6
6.89048,0.306717,0.230503,44.7902,0.6
6.8907,0.424055,0.340901,55.6129,0.6
6.89093,0.510414,0.433122,66.2814,0.6
6.89116,0.562339,0.494407,74.5418,0.6
6.89138,0.58051,0.521788,79.5568,0.6
6.89161,0.569867,0.51879,81.2674,0.6
6.89184,0.537708,0.492922,80.6152,0.6
6.89206,0.492662,0.452334,78.4683,0.6
6.89229,0.443739,0.404692,75.1012,0.6
6.89252,0.397939,0.357592,71.0225,0.6
6.89274,0.360131,0.317101,66.792,0.6
6.89297,0.332172,0.286039,62.8741,0.6
6.8932,0.312756,0.263716,59.5409,0.6
6.89342,0.298015,0.246797,56.8386,0.6
6.89365,0.282958,0.230797,54.5934,0.6
6.89388,0.262221,0.210881,52.4694,0.6
6.8941,0.231623,0.183297,50.0608,0.6
6.89433,0.188834,0.146212,46.9817,0.6
6.89456,0.133607,0.100275,42.9583,0.6
6.89478,0.0685634,0.0492768,37.893,0.6
6.89501,-0.0018458,-0.00125402,31.9086,0.6
6.89524,-0.071908,-0.0474331,29.0197,0.6
6.89546,-0.136526,-0.0918035,31.1489,0.6
6.89569,-0.19111,-0.134231,35.9964,0.6
6.89592,-0.233387,-0.17098,40.9804,0.6
6.89615,-0.263384,-0.199452,45.1333,0.6
6.89637,-0.283622,-0.219908,48.2344,0.6
6.8966,-0.298508,-0.235252,50.4704,0.6
6.89683,-0.313274,-0.249941,52.2653,0.6
6.89705,-0.333178,-0.268955,54.1395,0.6
6.89728,-0.361759,-0.296096,56.5628,0.6
6.89751,-0.400025,-0.333081,59.8507,0.6
6.89773,-0.446054,-0.378794,64.0589,0.6
6.89796,-0.49518,-0.42899,68.9368,0.6
6.89819,-0.539756,-0.476103,73.9353,0.6
6.89841,-0.571155,-0.511372,78.2749,0.6
6.89864,-0.580501,-0.525994,81.057,0.6
6.89887,-0.560652,-0.512625,81.5065,0.6
6.89909,-0.506985,-0.467234,79.8641,0.6
6.89932,-0.418976,-0.385822,75.6704,0.6
6.89955,-0.300151,-0.27033,68.5402,0.6
6.89977,-0.15862,-0.135057,58.5028,0.6
6.9,-0.00405437,-0.00313477,45.9779,0.6
6.90023,0.150733,0.109468,39.3735,0.6
6.90045,0.293602,0.219259,43.8674,0.6
6.90068,0.413371,0.33019,54.4795,0.6
6.90091,0.503102,0.425013,65.299,0.6
6.90113,0.558502,0.489665,73.8543,0.6
6.90136,0.580125,0.520528,79.2085,0.6
6.90159,0.572074,0.520329,81.2367,0.6
6.90181,0.541666,0.496292,80.7501,0.6
6.90204,0.497483,0.45685,78.7457,0.6
6.90227,0.448583,0.409546,75.48,0.6
6.90249,0.402179,0.362053,71.4468,0.6
6.90272,0.363468,0.320739,67.2077,0.6
6.90295,0.334491,0.288675,63.241,0.6
6.90317,0.314358,0.265594,59.8445,0.6
6.9034,0.299354,0.248318,57.0836,0.6
6.90363,0.284578,0.232451,54.8053,0.6
6.90385,0.264628,0.213126,52.6878,0.6
6.90408,0.23518,0.186449,50.3266,0.6
6.90431,0.193649,0.150323,47.3292,0.6
6.90454,0.139551,0.105118,43.4077,0.6
6.90476,0.0753832,0.0544458,38.4453,0.6
6.90499,0.0052738,0.00360462,32.5249,0.6
6.90522,-0.0650616,-0.0429509,29.0847,0.6
6.90544,-0.130472,-0.0874094,30.7495,0.6
6.90567,-0.186206,-0.130197,35.4802,0.6
6.9059,-0.229758,-0.167673,40.511,0.6
6.90612,-0.260878,-0.196989,44.7654,0.6
6.90635,-0.281797,-0.21806,47.967,0.6
6.90658,-0.296977,-0.233722,50.2732,0.6
6.9068,-0.311697,-0.248399,52.0925,0.6
6.90703,-0.330899,-0.266782,53.9333,0.6
6.90726,-0.358336,-0.29285,56.2841,0.6
6.90748,-0.39567,-0.32885,59.4784,0.6
6.90771,-0.441221,-0.37393,63.6012,0.6
6.90794,-0.490335,-0.42397,68.4327,0.6
6.90816,-0.535722,-0.471762,73.4514,0.6
6.90839,-0.568904,-0.508664,77.8965,0.6
6.90862,-0.580788,-0.525693,80.8745,0.6
6.90884,-0.564062,-0.515299,81.5573,0.6
6.90907,-0.513857,-0.473303,80.1347,0.6
6.9093,-0.429158,-0.395533,76.2194,0.6
6.90952,-0.313152,-0.283053,69.3882,0.6
6.90975,-0.173499,-0.148822,59.628,0.6
6.90998,-0.0196557,-0.0153724,47.3216,0.6
6.9102,0.135667,0.0987457,39.5352,0.6
6.91043,0.280257,0.208038,42.996,0.6
6.91066,0.402728,0.319581,53.3512,0.6
6.91088,0.495699,0.41679,64.2954,0.6
6.91111,0.55463,0.484806,73.1353,0.6
6.91134,0.579445,0.51895,78.8241,0.6
6.91156,0.574058,0.521612,81.1744,0.6
6.91179,0.545493,0.499509,80.8684,0.6
6.91202,0.502307,0.461323,79.0095,0.6
6.91224,0.453412,0.414364,75.85,0.6
6.91247,0.406496,0.366573,71.8682,0.6
6.9127,0.367036,0.324582,67.6269,0.6
6.91293,0.337092,0.291563,63.6162,0.6
6.91315,0.316014,0.267532,60.1546,0.6
6.91338,0.300694,0.249855,57.3342,0.6
6.91361,0.286243,0.234148,55.0201,0.6
6.91383,0.267103,0.215426,52.9045,0.6
6.91406,0.238779,0.189633,50.5862,0.6
6.91429,0.198364,0.154363,47.6671,0.6
6.91451,0.145455,0.10995,43.8459,0.6
6.91474,0.0822446,0.0596869,38.9882,0.6
6.91497,0.0123891,0.0085196,33.1528,0.6
6.91519,-0.0581623,-0.038443,29.193,0.6
6.91542,-0.124318,-0.0830004,30.3774,0.6
6.91565,-0.181211,-0.126131,34.9658,0.6
6.91587,-0.226015,-0.164292,40.0333,0.6
6.9161,-0.258207,-0.194395,44.3855,0.6
6.91633,-0.280093,-0.216294,47.692,0.6
6.91655,-0.295634,-0.23233,50.073,0.6
6.91678,-0.310167,-0.246893,51.9187,0.6
6.91701,-0.328706,-0.264692,53.7338,0.6
6.91723,-0.355143,-0.289806,56.0145,0.6
6.91746,-0.39155,-0.324829,59.1165,0.6
6.91769,-0.436429,-0.369123,63.1513,0.6
6.91791,-0.485457,-0.41893,67.93,0.6
6.91814,-0.531564,-0.467304,72.9599,0.6
6.91837,-0.566372,-0.505702,77.5015,0.6
6.91859,-0.580733,-0.525074,80.6679,0.6
6.91882,-0.567195,-0.517711,81.5901,0.6
6.91905,-0.520405,-0.479024,80.3782,0.6
6.91927,-0.43936,-0.405162,76.7392,0.6
6.9195,-0.326261,-0.295846,70.2071,0.6
6.91973,-0.188239,-0.162594,60.7253,0.6
6.91995,-0.0352412,-0.0278683,48.6491,0.6
6.92018,0.120105,0.0876864,39.7937,0.6
6.92041,0.266398,0.196649,42.1878,0.6
6.92063,0.391756,0.308787,52.2205,0.6
6.92086,0.487966,0.408268,63.2668,0.6
6.92109,0.550143,0.479401,72.383,0.6
6.92132,0.578462,0.517061,78.4075,0.6
6.92154,0.57581,0.522644,81.0839,0.6
6.92177,0.549177,0.502566,80.9714,0.6
6.922,0.506947,0.465606,79.2598,0.6
